epoch,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc_roc
21,0.30092949480352915,0.3122752113173706,0.7952169781438074,0.894361833952912,0.7520187548840844,0.8170369322201783,0.8964650411381333
22,0.2967570376970843,0.3037486564029347,0.8085999366487171,0.880955829109341,0.7922636103151862,0.8342590687787149,0.9013635837405048
23,0.2980236189581888,0.3037737473995999,0.8079664238200823,0.8809282088469905,0.7910914300599114,0.8335963768613189,0.9015239658896861
24,0.2953392607347848,0.31407673024769983,0.7975134621476085,0.8782685773378638,0.7742901797343058,0.8230082370042223,0.8942480286059343
25,0.2945994327487967,0.3081867669266884,0.8031358885017421,0.880868544600939,0.7819744725188851,0.8284807506554437,0.8987463065139544
26,0.2927196688047974,0.3073408590121703,0.8046404814697498,0.8754863813229572,0.7912216723104976,0.8312239173565027,0.898970836260495
27,0.2904814523164467,0.3037086329375855,0.8108964206525182,0.881784064665127,0.7956499088304246,0.8365055456661646,0.9016090443376195
28,0.2891708703987267,0.30469908602912016,0.8158061450744377,0.8703293661776916,0.8190935139359208,0.8439345142243693,0.9021939504447969
29,0.2894190917701999,0.31000797435490773,0.7977510294583465,0.8891251518833536,0.7624381349309716,0.8209227317346796,0.8971222251164944
30,0.2868908777699342,0.3057473807623892,0.8100253405131453,0.8742379129448462,0.8030737171138317,0.8371461543683388,0.9012031358124091
31,0.285416676658686,0.30668240845805467,0.8014729173265759,0.8893238970034634,0.7692107319614483,0.824917941197011,0.900252788368183
32,0.2824982953646258,0.30945796256113534,0.8130345264491606,0.8676531600055317,0.8171398801771295,0.8416392782882822,0.9014628835897395
33,0.2830639840709254,0.31474227962469814,0.8066202090592335,0.8556098886172235,0.8203959364417817,0.8376329787234043,0.8986159590171052
34,0.28066740048038585,0.3151352715612662,0.7950585999366487,0.8828219013237064,0.764391768689763,0.8193494345944436,0.8953755186667403
35,0.2774819914468735,0.3135810909849225,0.7987012987012987,0.8801065719360568,0.7744204219848919,0.8238880421227657,0.8974172830150948
36,0.27781744314683393,0.321581829376895,0.8056699398162813,0.8590871597470443,0.8138838239124772,0.8358747993579454,0.8934974911922033
37,0.27698929394039873,0.3034508991422075,0.8116883116883117,0.8756733768074851,0.8045063818702787,0.8385826771653543,0.9038627351925085
38,0.27514107344931016,0.3229134894079632,0.8045612923661705,0.8693987521270562,0.7985152383433186,0.8324507807196199,0.8929091908930409
39,0.2723588630089311,0.31747625136014185,0.8017104846373139,0.8898432790837855,0.7690804897108622,0.8250663685901914,0.8983781682414139
40,0.2707034642453151,0.3214117708531293,0.806065885334178,0.8759166067577282,0.7934357905704611,0.8326385566869404,0.8975864663830282
41,0.26984930613115765,0.3083322609614844,0.8056699398162813,0.8737836290784201,0.7952591820786663,0.8326742124642029,0.901280202388564
42,0.26711636400810806,0.3206143153436256,0.8070953436807096,0.8690509715573078,0.8038551706173482,0.8351826792963464,0.8963260897592755
43,0.2681732234198416,0.3162686067699182,0.8121634463097878,0.8669432918395574,0.8163584266736129,0.8408907968875772,0.8992076403524696
44,0.2655014241022379,0.3211818551174318,0.8091542603737726,0.8621116304646687,0.8167491534253712,0.8388175494917068,0.8962121080563382
45,0.2700447152815592,0.30223816595595293,0.8144599303135889,0.8797153024911032,0.804897108622037,0.8406447663742094,0.9056452911506311
46,0.26375697158911837,0.32059575150711367,0.8198447893569845,0.8635446104158256,0.8357645220109403,0.8494274935468926,0.9022082376250128
47,0.26380413667102565,0.30757110904563556,0.8120050681026291,0.8867016622922135,0.7920031258140141,0.8366813428728673,0.9033834963334834
48,0.2598649126732296,0.3217548785938157,0.8072537218878683,0.8777009507346586,0.7935660328210471,0.833515731874145,0.8995103549167107
49,0.25834592969695547,0.31750273915252303,0.8148558758314856,0.865953947368421,0.8228705392029174,0.8438626953385869,0.9001628685921471
50,0.25774076621094094,0.3199426575441553,0.8086791257522965,0.8808627678054429,0.7925240948163584,0.8343617167146579,0.9000561751929295
51,0.25619820759301765,0.3186393476495839,0.8117675007918911,0.8707511540075535,0.8107580098984111,0.8396843596142173,0.9011194124101132
52,0.2556257885066383,0.3202439323820249,0.8044821032625911,0.8801634797839731,0.7853607710341235,0.8300640099112121,0.8998482085770443
53,0.2514152667848519,0.33156829545594224,0.8113715552739943,0.8641364136413642,0.8184423026829903,0.8406688963210702,0.8977882629367392
54,0.25439155399131136,0.32285530473848784,0.8159645232815964,0.8594253490870032,0.8336806460015629,0.8463572656353299,0.9006507376447466
55,0.2516428108907601,0.3171223635324324,0.8196072220462465,0.8637833468067906,0.8349830685074238,0.8491390728476821,0.9042214144571529
